source	relation	target	status	note
BACKLINK_25PN	BACKLINKS_SECTION_ANCHOR	SEC_25PN_OPEN	v06	Paper backlink block references source-section anchor SEC_25PN_OPEN.
BACKLINK_25PN	FLAGS_OPEN_GATE	OPEN_QUAD_NORMALIZATION	v06	Paper backlink block flags open gate OPEN_QUAD_NORMALIZATION.
BACKLINK_25PN	FLAGS_OPEN_GATE	OPEN_SOURCE_PORT_NORMALIZATION	v06	Paper backlink block flags open gate OPEN_SOURCE_PORT_NORMALIZATION.
FILE_3PN_FULL	HAS_PAPER_BACKLINK_BLOCK	BACKLINK_3PN_FULL	v06	Paste-ready atlas backlink block prepared in v0.6.
BACKLINK_3PN_FULL	BACKLINKS_ATLAS_NODE	CLAIM_3PN_GROUPED_P2_WITHIN_HIERARCHY	v06	Paper backlink block references CLAIM_3PN_GROUPED_P2_WITHIN_HIERARCHY.
BACKLINK_3PN_FULL	BACKLINKS_ATLAS_NODE	EQ_3PN_SPLIT	v06	Paper backlink block references EQ_3PN_SPLIT.
BACKLINK_3PN_FULL	BACKLINKS_ATLAS_NODE	CLAIM_STAGE023_FULL_BUNDLE_RATIO	v06	Paper backlink block references CLAIM_STAGE023_FULL_BUNDLE_RATIO.
BACKLINK_3PN_FULL	BACKLINKS_ATLAS_NODE	PHYS_GROUPED_P2_SHAPE_RESPONSE	v06	Paper backlink block references PHYS_GROUPED_P2_SHAPE_RESPONSE.
BACKLINK_3PN_FULL	BACKLINKS_ATLAS_NODE	MATH_GROUPED_PROJECTORS_GGRP	v06	Paper backlink block references MATH_GROUPED_PROJECTORS_GGRP.
BACKLINK_3PN_FULL	BACKLINKS_SECTION_ANCHOR	SEC_3PN_GROUPED_MODULE	v06	Paper backlink block references source-section anchor SEC_3PN_GROUPED_MODULE.
BACKLINK_3PN_FULL	BACKLINKS_SECTION_ANCHOR	SEC_3PN_MAIN_THEOREM	v06	Paper backlink block references source-section anchor SEC_3PN_MAIN_THEOREM.
BACKLINK_3PN_FULL	BACKLINKS_SECTION_ANCHOR	SEC_3PN_INTERFACE	v06	Paper backlink block references source-section anchor SEC_3PN_INTERFACE.
BACKLINK_3PN_FULL	FLAGS_OPEN_GATE	OPEN_ACTUAL_BRANCH_EXPORTER	v06	Paper backlink block flags open gate OPEN_ACTUAL_BRANCH_EXPORTER.
BACKLINK_3PN_FULL	FLAGS_OPEN_GATE	OPEN_QUAD_NORMALIZATION	v06	Paper backlink block flags open gate OPEN_QUAD_NORMALIZATION.
FILE_4PN_FULL	HAS_PAPER_BACKLINK_BLOCK	BACKLINK_4PN_FULL	v06	Paste-ready atlas backlink block prepared in v0.6.
BACKLINK_4PN_FULL	BACKLINKS_ATLAS_NODE	CLAIM_4PN_LOCAL_CLOSED_TAIL_CONDITIONAL	v06	Paper backlink block references CLAIM_4PN_LOCAL_CLOSED_TAIL_CONDITIONAL.
BACKLINK_4PN_FULL	BACKLINKS_ATLAS_NODE	EQ_4PN_TAIL_BRIDGE	v06	Paper backlink block references EQ_4PN_TAIL_BRIDGE.
BACKLINK_4PN_FULL	BACKLINKS_ATLAS_NODE	CLAIM_STAGE022_P0_TARGET	v06	Paper backlink block references CLAIM_STAGE022_P0_TARGET.
BACKLINK_4PN_FULL	BACKLINKS_ATLAS_NODE	PHYS_OUTGOING_QUADRUPOLE_PORT	v06	Paper backlink block references PHYS_OUTGOING_QUADRUPOLE_PORT.
BACKLINK_4PN_FULL	BACKLINKS_SECTION_ANCHOR	SEC_4PN_TAIL_BRIDGE	v06	Paper backlink block references source-section anchor SEC_4PN_TAIL_BRIDGE.
BACKLINK_4PN_FULL	BACKLINKS_SECTION_ANCHOR	SEC_4PN_NO_NEW_GAP	v06	Paper backlink block references source-section anchor SEC_4PN_NO_NEW_GAP.
BACKLINK_4PN_FULL	BACKLINKS_SECTION_ANCHOR	SEC_4PN_FINAL_THEOREM	v06	Paper backlink block references source-section anchor SEC_4PN_FINAL_THEOREM.
BACKLINK_4PN_FULL	FLAGS_OPEN_GATE	OPEN_QUAD_NORMALIZATION	v06	Paper backlink block flags open gate OPEN_QUAD_NORMALIZATION.
FILE_5PN_FULL	HAS_PAPER_BACKLINK_BLOCK	BACKLINK_5PN_FULL	v06	Paste-ready atlas backlink block prepared in v0.6.
BACKLINK_5PN_FULL	BACKLINKS_ATLAS_NODE	CLAIM_5PN_FULL_BUNDLE_SURFACE	v06	Paper backlink block references CLAIM_5PN_FULL_BUNDLE_SURFACE.
BACKLINK_5PN_FULL	BACKLINKS_ATLAS_NODE	CLAIM_G2_COMMON_QUOTIENT	v06	Paper backlink block references CLAIM_G2_COMMON_QUOTIENT.
BACKLINK_5PN_FULL	BACKLINKS_ATLAS_NODE	CLAIM_STAGE023_FULL_BUNDLE_RATIO	v06	Paper backlink block references CLAIM_STAGE023_FULL_BUNDLE_RATIO.
BACKLINK_5PN_FULL	BACKLINKS_ATLAS_NODE	CLAIM_STAGE025_031_SELECTED_BRANCH	v06	Paper backlink block references CLAIM_STAGE025_031_SELECTED_BRANCH.
BACKLINK_5PN_FULL	BACKLINKS_ATLAS_NODE	MATH_MONOMIAL_QUOTIENT	v06	Paper backlink block references MATH_MONOMIAL_QUOTIENT.
BACKLINK_5PN_FULL	BACKLINKS_ATLAS_NODE	MATH_XI1_PREF_SLOPE	v06	Paper backlink block references MATH_XI1_PREF_SLOPE.
BACKLINK_5PN_FULL	BACKLINKS_ATLAS_NODE	EQ_XI1_PREF_SLOPE	v06	Paper backlink block references EQ_XI1_PREF_SLOPE.
BACKLINK_5PN_FULL	BACKLINKS_ATLAS_NODE	EQ_FULL_BUNDLE_TARGET_SURFACE	v06	Paper backlink block references EQ_FULL_BUNDLE_TARGET_SURFACE.
BACKLINK_5PN_FULL	BACKLINKS_SECTION_ANCHOR	SEC_5PN_SUMMARY_SCOPE	v06	Paper backlink block references source-section anchor SEC_5PN_SUMMARY_SCOPE.
BACKLINK_5PN_FULL	BACKLINKS_SECTION_ANCHOR	SEC_5PN_SUMMARY_CLAIMS	v06	Paper backlink block references source-section anchor SEC_5PN_SUMMARY_CLAIMS.
BACKLINK_5PN_FULL	BACKLINKS_SECTION_ANCHOR	SEC_5PN_SUMMARY_MONOMIALS	v06	Paper backlink block references source-section anchor SEC_5PN_SUMMARY_MONOMIALS.
BACKLINK_5PN_FULL	BACKLINKS_SECTION_ANCHOR	SEC_5PN_SUMMARY_BOTTOM_LINE	v06	Paper backlink block references source-section anchor SEC_5PN_SUMMARY_BOTTOM_LINE.
BACKLINK_5PN_FULL	BACKLINKS_SECTION_ANCHOR	SEC_5PN_STAGE11_MONOMIALS	v06	Paper backlink block references source-section anchor SEC_5PN_STAGE11_MONOMIALS.
BACKLINK_5PN_FULL	BACKLINKS_SECTION_ANCHOR	SEC_5PN_STAGE15_XI	v06	Paper backlink block references source-section anchor SEC_5PN_STAGE15_XI.
BACKLINK_5PN_FULL	BACKLINKS_SECTION_ANCHOR	SEC_5PN_STAGE18_SURFACE	v06	Paper backlink block references source-section anchor SEC_5PN_STAGE18_SURFACE.
BACKLINK_5PN_FULL	BACKLINKS_SECTION_ANCHOR	SEC_5PN_STAGE20_EVEN_GATES	v06	Paper backlink block references source-section anchor SEC_5PN_STAGE20_EVEN_GATES.
BACKLINK_5PN_FULL	BACKLINKS_SECTION_ANCHOR	SEC_5PN_STAGE24_26_PLACEMENT	v06	Paper backlink block references source-section anchor SEC_5PN_STAGE24_26_PLACEMENT.
BACKLINK_5PN_FULL	BACKLINKS_SECTION_ANCHOR	SEC_5PN_STAGE31_SUPPORT	v06	Paper backlink block references source-section anchor SEC_5PN_STAGE31_SUPPORT.
BACKLINK_5PN_FULL	FLAGS_OPEN_GATE	OPEN_ACTUAL_BRANCH_EXPORTER	v06	Paper backlink block flags open gate OPEN_ACTUAL_BRANCH_EXPORTER.
BACKLINK_5PN_FULL	FLAGS_OPEN_GATE	OPEN_WEAK_AXISYM_ORBIT_LOCK	v06	Paper backlink block flags open gate OPEN_WEAK_AXISYM_ORBIT_LOCK.
BACKLINK_5PN_FULL	FLAGS_OPEN_GATE	OPEN_EXECUTABLE_BRANCH_SOLVER	v06	Paper backlink block flags open gate OPEN_EXECUTABLE_BRANCH_SOLVER.
FILE_MOVING_THROAT_COMPACT	HAS_PAPER_BACKLINK_BLOCK	BACKLINK_MOVING_THROAT_COMPACT	v06	Paste-ready atlas backlink block prepared in v0.6.
BACKLINK_MOVING_THROAT_COMPACT	BACKLINKS_ATLAS_NODE	CLAIM_RESPONSE_READOUT_DISCIPLINE	v06	Paper backlink block references CLAIM_RESPONSE_READOUT_DISCIPLINE.
BACKLINK_MOVING_THROAT_COMPACT	BACKLINKS_ATLAS_NODE	CLAIM_BRANCH_EXPORTER_REQUIRED	v06	Paper backlink block references CLAIM_BRANCH_EXPORTER_REQUIRED.
BACKLINK_MOVING_THROAT_COMPACT	BACKLINKS_ATLAS_NODE	CLAIM_PACKET_A_PACKET_B_SPLIT	v06	Paper backlink block references CLAIM_PACKET_A_PACKET_B_SPLIT.
BACKLINK_MOVING_THROAT_COMPACT	BACKLINKS_ATLAS_NODE	CLAIM_STAGE1_GEOMETRY_LIFT	v06	Paper backlink block references CLAIM_STAGE1_GEOMETRY_LIFT.
BACKLINK_MOVING_THROAT_COMPACT	BACKLINKS_ATLAS_NODE	CLAIM_PROJECTED_EM_OUTGOING_BRIDGE	v06	Paper backlink block references CLAIM_PROJECTED_EM_OUTGOING_BRIDGE.
BACKLINK_MOVING_THROAT_COMPACT	BACKLINKS_ATLAS_NODE	CLAIM_STAGE023_FULL_BUNDLE_RATIO	v06	Paper backlink block references CLAIM_STAGE023_FULL_BUNDLE_RATIO.
BACKLINK_MOVING_THROAT_COMPACT	BACKLINKS_ATLAS_NODE	CLAIM_STAGE025_031_SELECTED_BRANCH	v06	Paper backlink block references CLAIM_STAGE025_031_SELECTED_BRANCH.
BACKLINK_MOVING_THROAT_COMPACT	BACKLINKS_ATLAS_NODE	CLAIM_MIXED_SECTOR_MICROSCOPIC	v06	Paper backlink block references CLAIM_MIXED_SECTOR_MICROSCOPIC.
BACKLINK_MOVING_THROAT_COMPACT	BACKLINKS_SECTION_ANCHOR	SEC_MT_READING_RULES	v06	Paper backlink block references source-section anchor SEC_MT_READING_RULES.
BACKLINK_MOVING_THROAT_COMPACT	BACKLINKS_SECTION_ANCHOR	SEC_MT_THEOREM_STATUS	v06	Paper backlink block references source-section anchor SEC_MT_THEOREM_STATUS.
BACKLINK_MOVING_THROAT_COMPACT	BACKLINKS_SECTION_ANCHOR	SEC_MT_PARENT_FIELDS	v06	Paper backlink block references source-section anchor SEC_MT_PARENT_FIELDS.
BACKLINK_MOVING_THROAT_COMPACT	BACKLINKS_SECTION_ANCHOR	SEC_MT_MIXED_INVARIANTS	v06	Paper backlink block references source-section anchor SEC_MT_MIXED_INVARIANTS.
BACKLINK_MOVING_THROAT_COMPACT	BACKLINKS_SECTION_ANCHOR	SEC_MT_PROJECTION_ZERO_MODE	v06	Paper backlink block references source-section anchor SEC_MT_PROJECTION_ZERO_MODE.
BACKLINK_MOVING_THROAT_COMPACT	FLAGS_OPEN_GATE	OPEN_ACTUAL_BRANCH_EXPORTER	v06	Paper backlink block flags open gate OPEN_ACTUAL_BRANCH_EXPORTER.
BACKLINK_MOVING_THROAT_COMPACT	FLAGS_OPEN_GATE	OPEN_EXECUTABLE_BRANCH_SOLVER	v06	Paper backlink block flags open gate OPEN_EXECUTABLE_BRANCH_SOLVER.
BACKLINK_MOVING_THROAT_COMPACT	FLAGS_OPEN_GATE	OPEN_QUAD_NORMALIZATION	v06	Paper backlink block flags open gate OPEN_QUAD_NORMALIZATION.
BACKLINK_MOVING_THROAT_COMPACT	FLAGS_OPEN_GATE	OPEN_WEAK_AXISYM_ORBIT_LOCK	v06	Paper backlink block flags open gate OPEN_WEAK_AXISYM_ORBIT_LOCK.
FILE_PDE_AUDIT	HAS_PAPER_BACKLINK_BLOCK	BACKLINK_PDE_AUDIT	v06	Paste-ready atlas backlink block prepared in v0.6.
BACKLINK_PDE_AUDIT	BACKLINKS_ATLAS_NODE	CLAIM_PARENT_WALL_STATUS_SPLIT	v06	Paper backlink block references CLAIM_PARENT_WALL_STATUS_SPLIT.
BACKLINK_PDE_AUDIT	BACKLINKS_ATLAS_NODE	CLAIM_MAXWELL_GAUGE_LOCALIZATION_PATCH	v06	Paper backlink block references CLAIM_MAXWELL_GAUGE_LOCALIZATION_PATCH.
BACKLINK_PDE_AUDIT	BACKLINKS_ATLAS_NODE	CLAIM_STAGE3_BDG_SCHUR	v06	Paper backlink block references CLAIM_STAGE3_BDG_SCHUR.
BACKLINK_PDE_AUDIT	BACKLINKS_ATLAS_NODE	CLAIM_PROJECTED_EM_OUTGOING_BRIDGE	v06	Paper backlink block references CLAIM_PROJECTED_EM_OUTGOING_BRIDGE.
BACKLINK_PDE_AUDIT	BACKLINKS_ATLAS_NODE	CLAIM_STAGE023_FULL_BUNDLE_RATIO	v06	Paper backlink block references CLAIM_STAGE023_FULL_BUNDLE_RATIO.
BACKLINK_PDE_AUDIT	BACKLINKS_ATLAS_NODE	CLAIM_STAGE024_O3_ISOTROPY	v06	Paper backlink block references CLAIM_STAGE024_O3_ISOTROPY.
BACKLINK_PDE_AUDIT	BACKLINKS_ATLAS_NODE	CLAIM_RESPONSE_READOUT_DISCIPLINE	v06	Paper backlink block references CLAIM_RESPONSE_READOUT_DISCIPLINE.
BACKLINK_PDE_AUDIT	BACKLINKS_ATLAS_NODE	CLAIM_BRANCH_EXPORTER_REQUIRED	v06	Paper backlink block references CLAIM_BRANCH_EXPORTER_REQUIRED.
BACKLINK_PDE_AUDIT	BACKLINKS_ATLAS_NODE	CLAIM_MATERIAL_CLOSURE_GAP	v06	Paper backlink block references CLAIM_MATERIAL_CLOSURE_GAP.
BACKLINK_PDE_AUDIT	BACKLINKS_ATLAS_NODE	MATH_WALL_ACTION_S_ETA	v06	Paper backlink block references MATH_WALL_ACTION_S_ETA.
BACKLINK_PDE_AUDIT	BACKLINKS_ATLAS_NODE	MATH_MAXWELL_WEIGHTED_GAUGE_FIXING	v06	Paper backlink block references MATH_MAXWELL_WEIGHTED_GAUGE_FIXING.
BACKLINK_PDE_AUDIT	BACKLINKS_ATLAS_NODE	MATH_BDG_SCHUR_COMPLEMENT	v06	Paper backlink block references MATH_BDG_SCHUR_COMPLEMENT.
BACKLINK_PDE_AUDIT	BACKLINKS_ATLAS_NODE	MATH_MAXWELL_MIXED_KERNEL	v06	Paper backlink block references MATH_MAXWELL_MIXED_KERNEL.
BACKLINK_PDE_AUDIT	BACKLINKS_SECTION_ANCHOR	SEC_PDE_PARENT_WALL_EXEC	v06	Paper backlink block references source-section anchor SEC_PDE_PARENT_WALL_EXEC.
BACKLINK_PDE_AUDIT	BACKLINKS_SECTION_ANCHOR	SEC_PDE_WALL_VARIATION	v06	Paper backlink block references source-section anchor SEC_PDE_WALL_VARIATION.
BACKLINK_PDE_AUDIT	BACKLINKS_SECTION_ANCHOR	SEC_PDE_MAXWELL_GAUGE	v06	Paper backlink block references source-section anchor SEC_PDE_MAXWELL_GAUGE.
BACKLINK_PDE_AUDIT	BACKLINKS_SECTION_ANCHOR	SEC_PDE_BDG_AUDIT	v06	Paper backlink block references source-section anchor SEC_PDE_BDG_AUDIT.
BACKLINK_PDE_AUDIT	BACKLINKS_SECTION_ANCHOR	SEC_PDE_P2_PROJECTORS	v06	Paper backlink block references source-section anchor SEC_PDE_P2_PROJECTORS.
BACKLINK_PDE_AUDIT	BACKLINKS_SECTION_ANCHOR	SEC_PDE_MIXED_KERNEL	v06	Paper backlink block references source-section anchor SEC_PDE_MIXED_KERNEL.
BACKLINK_PDE_AUDIT	BACKLINKS_SECTION_ANCHOR	SEC_PDE_STF_SOURCE	v06	Paper backlink block references source-section anchor SEC_PDE_STF_SOURCE.
BACKLINK_PDE_AUDIT	BACKLINKS_SECTION_ANCHOR	SEC_PDE_NORM_RATIO	v06	Paper backlink block references source-section anchor SEC_PDE_NORM_RATIO.
BACKLINK_PDE_AUDIT	BACKLINKS_SECTION_ANCHOR	SEC_PDE_BRANCH_FREEZE	v06	Paper backlink block references source-section anchor SEC_PDE_BRANCH_FREEZE.
BACKLINK_PDE_AUDIT	BACKLINKS_SECTION_ANCHOR	SEC_PDE_WEAK_FORM_EXPORTER	v06	Paper backlink block references source-section anchor SEC_PDE_WEAK_FORM_EXPORTER.
BACKLINK_PDE_AUDIT	BACKLINKS_SECTION_ANCHOR	SEC_PDE_BRANCH_FIXTURE	v06	Paper backlink block references source-section anchor SEC_PDE_BRANCH_FIXTURE.
BACKLINK_PDE_AUDIT	BACKLINKS_SECTION_ANCHOR	SEC_PDE_ACTUAL_BRANCH_PACKETS	v06	Paper backlink block references source-section anchor SEC_PDE_ACTUAL_BRANCH_PACKETS.
BACKLINK_PDE_AUDIT	BACKLINKS_SECTION_ANCHOR	SEC_PDE_PHYSICAL_ONTOLOGY	v06	Paper backlink block references source-section anchor SEC_PDE_PHYSICAL_ONTOLOGY.
BACKLINK_PDE_AUDIT	BACKLINKS_SECTION_ANCHOR	SEC_PDE_MATERIAL_GAP	v06	Paper backlink block references source-section anchor SEC_PDE_MATERIAL_GAP.
BACKLINK_PDE_AUDIT	BACKLINKS_SECTION_ANCHOR	SEC_PDE_EM_STATUS	v06	Paper backlink block references source-section anchor SEC_PDE_EM_STATUS.
BACKLINK_PDE_AUDIT	FLAGS_OPEN_GATE	OPEN_PARENT_PROMOTION_S_SIGMA	v06	Paper backlink block flags open gate OPEN_PARENT_PROMOTION_S_SIGMA.
BACKLINK_PDE_AUDIT	FLAGS_OPEN_GATE	OPEN_NONLINEAR_S_SIGMA	v06	Paper backlink block flags open gate OPEN_NONLINEAR_S_SIGMA.
BACKLINK_PDE_AUDIT	FLAGS_OPEN_GATE	OPEN_EXECUTABLE_BRANCH_SOLVER	v06	Paper backlink block flags open gate OPEN_EXECUTABLE_BRANCH_SOLVER.
BACKLINK_PDE_AUDIT	FLAGS_OPEN_GATE	OPEN_ACTUAL_BRANCH_EXPORTER	v06	Paper backlink block flags open gate OPEN_ACTUAL_BRANCH_EXPORTER.
BACKLINK_PDE_AUDIT	FLAGS_OPEN_GATE	OPEN_MATERIAL_CLOSURE	v06	Paper backlink block flags open gate OPEN_MATERIAL_CLOSURE.
BACKLINK_PDE_AUDIT	FLAGS_OPEN_GATE	OPEN_MIXED_RECIRCULATION	v06	Paper backlink block flags open gate OPEN_MIXED_RECIRCULATION.
FILE_ATOM_WORK	HAS_PAPER_BACKLINK_BLOCK	BACKLINK_ATOM_WORK	v06	Paste-ready atlas backlink block prepared in v0.6.
BACKLINK_ATOM_WORK	BACKLINKS_ATLAS_NODE	CLAIM_ATOMIC_HYDROGEN_ZERO_MODE	v06	Paper backlink block references CLAIM_ATOMIC_HYDROGEN_ZERO_MODE.
BACKLINK_ATOM_WORK	BACKLINKS_ATLAS_NODE	CLAIM_ZERO_MODE_MAXWELL_REDUCTION	v06	Paper backlink block references CLAIM_ZERO_MODE_MAXWELL_REDUCTION.
BACKLINK_ATOM_WORK	BACKLINKS_ATLAS_NODE	CLAIM_CHARGE_ONTOLOGY_FIREWALL	v06	Paper backlink block references CLAIM_CHARGE_ONTOLOGY_FIREWALL.
BACKLINK_ATOM_WORK	BACKLINKS_ATLAS_NODE	EQ_QEFF_NORMALIZATION	v06	Paper backlink block references EQ_QEFF_NORMALIZATION.
BACKLINK_ATOM_WORK	BACKLINKS_ATLAS_NODE	PHYS_BRANE_OBSERVER	v06	Paper backlink block references PHYS_BRANE_OBSERVER.
BACKLINK_ATOM_WORK	BACKLINKS_SECTION_ANCHOR	SEC_ATOM_FOUNDATIONS	v06	Paper backlink block references source-section anchor SEC_ATOM_FOUNDATIONS.
BACKLINK_ATOM_WORK	BACKLINKS_SECTION_ANCHOR	SEC_ATOM_HYDROGEN	v06	Paper backlink block references source-section anchor SEC_ATOM_HYDROGEN.
FILE_LEPTON_WORK	HAS_PAPER_BACKLINK_BLOCK	BACKLINK_LEPTON_WORK	v06	Paste-ready atlas backlink block prepared in v0.6.
BACKLINK_LEPTON_WORK	BACKLINKS_ATLAS_NODE	CLAIM_LEPTON_HALF_INTEGER_CONDITIONAL	v06	Paper backlink block references CLAIM_LEPTON_HALF_INTEGER_CONDITIONAL.
BACKLINK_LEPTON_WORK	BACKLINKS_ATLAS_NODE	CLAIM_MIXED_SECTOR_MICROSCOPIC	v06	Paper backlink block references CLAIM_MIXED_SECTOR_MICROSCOPIC.
BACKLINK_LEPTON_WORK	BACKLINKS_ATLAS_NODE	CLAIM_CHARGE_ONTOLOGY_FIREWALL	v06	Paper backlink block references CLAIM_CHARGE_ONTOLOGY_FIREWALL.
BACKLINK_LEPTON_WORK	BACKLINKS_ATLAS_NODE	EQ_LEPTON_HALF_INTEGER	v06	Paper backlink block references EQ_LEPTON_HALF_INTEGER.
BACKLINK_LEPTON_WORK	BACKLINKS_ATLAS_NODE	PHYS_MIXED_EM_CORE	v06	Paper backlink block references PHYS_MIXED_EM_CORE.
BACKLINK_LEPTON_WORK	BACKLINKS_SECTION_ANCHOR	SEC_LEPTON_VERDICT	v06	Paper backlink block references source-section anchor SEC_LEPTON_VERDICT.
BACKLINK_LEPTON_WORK	BACKLINKS_SECTION_ANCHOR	SEC_LEPTON_MIXED_ROTOR	v06	Paper backlink block references source-section anchor SEC_LEPTON_MIXED_ROTOR.
BACKLINK_LEPTON_WORK	FLAGS_OPEN_GATE	OPEN_LEPTON_SPIN_DISCRETIZER	v06	Paper backlink block flags open gate OPEN_LEPTON_SPIN_DISCRETIZER.
BACKLINK_LEPTON_WORK	FLAGS_OPEN_GATE	OPEN_MIXED_RECIRCULATION	v06	Paper backlink block flags open gate OPEN_MIXED_RECIRCULATION.
FILE_LEPTON_MASS	HAS_PAPER_BACKLINK_BLOCK	BACKLINK_LEPTON_MASS	v06	Paste-ready atlas backlink block prepared in v0.6.
BACKLINK_LEPTON_MASS	BACKLINKS_ATLAS_NODE	CLAIM_LEPTON_MASS_REDUCED_LEDGER	v06	Paper backlink block references CLAIM_LEPTON_MASS_REDUCED_LEDGER.
BACKLINK_LEPTON_MASS	BACKLINKS_ATLAS_NODE	EQ_LEPTON_MASS_PARTITION	v06	Paper backlink block references EQ_LEPTON_MASS_PARTITION.
BACKLINK_LEPTON_MASS	BACKLINKS_ATLAS_NODE	PHYS_INTERIOR_SUPPORT	v06	Paper backlink block references PHYS_INTERIOR_SUPPORT.
BACKLINK_LEPTON_MASS	BACKLINKS_ATLAS_NODE	MATH_WALL_MODAL_PDE	v06	Paper backlink block references MATH_WALL_MODAL_PDE.
BACKLINK_LEPTON_MASS	BACKLINKS_SECTION_ANCHOR	SEC_LEPTON_MASS_THEOREM	v06	Paper backlink block references source-section anchor SEC_LEPTON_MASS_THEOREM.
BACKLINK_LEPTON_MASS	FLAGS_OPEN_GATE	OPEN_ACTUAL_BRANCH_EXPORTER	v06	Paper backlink block flags open gate OPEN_ACTUAL_BRANCH_EXPORTER.
FILE_G2_OUTPUT	HAS_PAPER_BACKLINK_BLOCK	BACKLINK_G2_OUTPUT	v06	Paste-ready atlas backlink block prepared in v0.6.
BACKLINK_G2_OUTPUT	BACKLINKS_ATLAS_NODE	CLAIM_G2_COMMON_QUOTIENT	v06	Paper backlink block references CLAIM_G2_COMMON_QUOTIENT.
BACKLINK_G2_OUTPUT	BACKLINKS_ATLAS_NODE	MATH_MONOMIAL_QUOTIENT	v06	Paper backlink block references MATH_MONOMIAL_QUOTIENT.
BACKLINK_G2_OUTPUT	BACKLINKS_ATLAS_NODE	MATH_XI1_PREF_SLOPE	v06	Paper backlink block references MATH_XI1_PREF_SLOPE.
BACKLINK_G2_OUTPUT	BACKLINKS_ATLAS_NODE	EQ_G2_COMMON_TANGENT	v06	Paper backlink block references EQ_G2_COMMON_TANGENT.
BACKLINK_G2_OUTPUT	BACKLINKS_ATLAS_NODE	EQ_XI1_PREF_SLOPE	v06	Paper backlink block references EQ_XI1_PREF_SLOPE.
BACKLINK_G2_OUTPUT	BACKLINKS_ATLAS_NODE	CLAIM_5PN_FULL_BUNDLE_SURFACE	v06	Paper backlink block references CLAIM_5PN_FULL_BUNDLE_SURFACE.
BACKLINK_G2_OUTPUT	BACKLINKS_SECTION_ANCHOR	SEC_G2_QUOTIENT	v06	Paper backlink block references source-section anchor SEC_G2_QUOTIENT.
BACKLINK_G2_OUTPUT	BACKLINKS_SECTION_ANCHOR	SEC_G2_PREF_SLOPE	v06	Paper backlink block references source-section anchor SEC_G2_PREF_SLOPE.
BACKLINK_G2_OUTPUT	FLAGS_OPEN_GATE	OPEN_WEAK_AXISYM_ORBIT_LOCK	v06	Paper backlink block flags open gate OPEN_WEAK_AXISYM_ORBIT_LOCK.
VIEW_PAPER_BACKLINK_LAYER_V06	CONTAINS_BACKLINK_BLOCK	BACKLINK_4D_PARENT	v06	v0.6 paper backlink layer item.
VIEW_PAPER_BACKLINK_LAYER_V06	CONTAINS_BACKLINK_BLOCK	BACKLINK_EM_FIELDS	v06	v0.6 paper backlink layer item.
VIEW_PAPER_BACKLINK_LAYER_V06	CONTAINS_BACKLINK_BLOCK	BACKLINK_PLASMA	v06	v0.6 paper backlink layer item.
VIEW_PAPER_BACKLINK_LAYER_V06	CONTAINS_BACKLINK_BLOCK	BACKLINK_1PN_BRIDGE	v06	v0.6 paper backlink layer item.
VIEW_PAPER_BACKLINK_LAYER_V06	CONTAINS_BACKLINK_BLOCK	BACKLINK_1PN_FULL	v06	v0.6 paper backlink layer item.
VIEW_PAPER_BACKLINK_LAYER_V06	CONTAINS_BACKLINK_BLOCK	BACKLINK_2PN_FULL	v06	v0.6 paper backlink layer item.
VIEW_PAPER_BACKLINK_LAYER_V06	CONTAINS_BACKLINK_BLOCK	BACKLINK_25PN	v06	v0.6 paper backlink layer item.
VIEW_PAPER_BACKLINK_LAYER_V06	CONTAINS_BACKLINK_BLOCK	BACKLINK_3PN_FULL	v06	v0.6 paper backlink layer item.
VIEW_PAPER_BACKLINK_LAYER_V06	CONTAINS_BACKLINK_BLOCK	BACKLINK_4PN_FULL	v06	v0.6 paper backlink layer item.
VIEW_PAPER_BACKLINK_LAYER_V06	CONTAINS_BACKLINK_BLOCK	BACKLINK_5PN_FULL	v06	v0.6 paper backlink layer item.
VIEW_PAPER_BACKLINK_LAYER_V06	CONTAINS_BACKLINK_BLOCK	BACKLINK_MOVING_THROAT_COMPACT	v06	v0.6 paper backlink layer item.
VIEW_PAPER_BACKLINK_LAYER_V06	CONTAINS_BACKLINK_BLOCK	BACKLINK_PDE_AUDIT	v06	v0.6 paper backlink layer item.
VIEW_PAPER_BACKLINK_LAYER_V06	CONTAINS_BACKLINK_BLOCK	BACKLINK_ATOM_WORK	v06	v0.6 paper backlink layer item.
VIEW_PAPER_BACKLINK_LAYER_V06	CONTAINS_BACKLINK_BLOCK	BACKLINK_LEPTON_WORK	v06	v0.6 paper backlink layer item.
VIEW_PAPER_BACKLINK_LAYER_V06	CONTAINS_BACKLINK_BLOCK	BACKLINK_LEPTON_MASS	v06	v0.6 paper backlink layer item.
VIEW_PAPER_BACKLINK_LAYER_V06	CONTAINS_BACKLINK_BLOCK	BACKLINK_G2_OUTPUT	v06	v0.6 paper backlink layer item.
ATLAS_CURRENT_READINESS_V06	INCLUDES	VIEW_PAPER_BACKLINK_LAYER_V06	v06	Paper backlink layer is now represented.
ATLAS_CURRENT_READINESS_V06	FLAGS_REMAINING_GATE	OPEN_ACTUAL_BRANCH_EXPORTER	v06	Still open after v0.6 organization pass.
ATLAS_CURRENT_READINESS_V06	FLAGS_REMAINING_GATE	OPEN_QUAD_NORMALIZATION	v06	Still open after v0.6 organization pass.
